config_id,repeats_count,ants,iterations,alpha,beta,evaporation,patience,patience_big_shake,big_shake_evaporation,big_shake_duration,intensity_big_shake,tau_min,tau_max,best_cost_min,best_cost_max,best_cost_avg,best_cost_std,best_cost_var,best_cost_median,best_cost_minutes_min,best_cost_minutes_max,best_cost_minutes_avg,best_cost_minutes_std,best_cost_minutes_var,best_cost_minutes_median,best_iteration_min,best_iteration_max,best_iteration_avg,best_iteration_std,best_iteration_var,best_iteration_median,iterations_done_min,iterations_done_max,iterations_done_avg,iterations_done_std,iterations_done_var,iterations_done_median,avg_cost_final_minutes_min,avg_cost_final_minutes_max,avg_cost_final_minutes_avg,avg_cost_final_minutes_std,avg_cost_final_minutes_var,avg_cost_final_minutes_median,diversity_final_min,diversity_final_max,diversity_final_avg,diversity_final_std,diversity_final_var,diversity_final_median,execution_time_min,execution_time_max,execution_time_avg,execution_time_std,execution_time_var,execution_time_median,big_shakes_count_min,big_shakes_count_max,big_shakes_count_avg,big_shakes_count_std,big_shakes_count_var,big_shakes_count_median
28,10,40,4000,0.5,2.0,0.1,650,250,0.4,50,0.6,0.01,10.0,73669.0823,87349.4629,78921.34267,3634.372646161281,13208664.53116535,78530.8347,1227.818,1455.8244,1315.3557,60.5728916366976,3669.07520123111,1308.84725,114,1896,755.6,614.0561320704593,377064.93333333335,522.0,764,2546,1405.6,614.0561320704592,377064.93333333323,1172.0,1724.6597,2003.8457,1827.6863099999998,87.57142899833194,7668.755176809891,1802.5273499999998,0.1013,0.1625,0.12562,0.020030410213805735,0.0004012173333333331,0.11855,23.32,85.88,44.995999999999995,19.922585285159265,396.9094044444444,38.945,2,10,5.0,2.6246692913372702,6.888888888888889,4.0
29,10,40,4000,0.5,2.0,0.1,650,400,0.4,80,0.3,0.01,10.0,71482.5174,89220.6234,79427.18619000001,5875.338630625139,34519604.024516076,81985.36575,1191.3753,1487.0104,1323.78644,97.92229955092171,9588.776749340443,1366.4227500000002,85,1582,643.6,537.1933647310912,288576.7111111111,474.0,735,2232,1293.6,537.1933647310912,288576.7111111111,1124.0,1816.0994,1947.4992,1892.40688,36.52306485994844,1333.9342667640008,1900.5855999999999,0.1083,0.1377,0.12474,0.009818599130674852,9.640488888888895e-05,0.12625,24.16,72.59,41.331,17.377245306562386,301.96865444444444,37.19,1,5,2.8,1.2292725943057183,1.5111111111111113,2.5
30,10,40,4000,0.5,2.0,0.1,650,400,0.4,80,0.6,0.01,10.0,71452.5045,85819.3306,78826.80374999999,4666.271586757573,21774090.521381035,78830.10574999999,1190.8751,1430.3222,1313.78007,77.771190007155,6048.357995129005,1313.8350500000001,85,1053,615.9,306.42325484713314,93895.21111111109,607.0,735,1703,1265.9,306.42325484713314,93895.21111111112,1257.0,1571.9732,1907.9151,1798.91844,115.892334220586,13431.033131096006,1846.96695,0.0825,0.1506,0.12134,0.018575383949972313,0.000345044888888889,0.12355,24.68,53.57,41.314,9.808632479153811,96.20927111111104,42.815,1,4,2.5,0.97182531580755,0.9444444444444444,3.0
31,10,40,4000,0.5,2.0,0.1,650,999999,0.4,0,0.3,0.01,10.0,74641.8745,88588.4706,82226.12857,4114.871798353637,16932169.916886095,81928.12305,1244.0312,1476.4745,1370.4354600000001,68.58119990610004,4703.380980560455,1365.4687,71,1166,366.8,347.80064532557856,120965.2888888889,218.5,721,1816,1016.8,347.80064532557856,120965.2888888889,868.5,1599.772,1998.135,1795.8599399999998,121.47452504138201,14756.060234029344,1831.87135,0.0367,0.1212,0.07914,0.0250606907770361,0.0006280382222222221,0.07694999999999999,22.7,57.94,33.089,10.854070869698814,117.81085444444437,29.03,0,0,0.0,0.0,0.0,0.0
32,10,40,4000,0.5,2.0,0.1,1000,100,0.4,20,0.3,0.01,10.0,70743.0929,81918.9147,75673.18799,3779.1977033865874,14282335.281282457,74859.26915000001,1179.0515,1365.3152,1261.2198,62.98663278061454,3967.3159090399868,1247.6545,330,2990,1204.0,927.7876912311351,860790.0000000001,819.5,1330,3990,2204.0,927.7876912311351,860790.0000000001,1819.5,1769.5191,1897.3311,1836.02726,47.157875359953294,2223.8652084648897,1831.65555,0.1213,0.2087,0.1611,0.02318433379101788,0.0005375133333333336,0.16365000000000002,40.3,122.2,67.854,28.105376393534073,789.9121822222222,57.05,13,39,21.3,9.214119599831555,84.9,17.5
33,10,40,4000,0.5,2.0,0.1,1000,100,0.4,20,0.6,0.01,10.0,69766.9757,80968.2845,75881.49897,3313.1654970505165,10977065.610845996,76226.48240000001,1162.7829,1349.4714,1264.69165,55.219422492860225,3049.184620444998,1270.4414,364,2219,1019.9,544.8319720590723,296841.8777777778,860.0,1364,3219,2019.9,544.8319720590723,296841.8777777778,1860.0,1630.3827,2008.5538,1824.6682799999999,100.81531837967434,10163.728419995103,1822.0230999999999,0.1132,0.2174,0.15954,0.03575457080337189,0.0012783893333333334,0.1472,42.04,100.23,63.572,17.225975734337954,296.73424,57.525,13,31,19.4,5.316640543300503,28.266666666666666,17.5
34,10,40,4000,0.5,2.0,0.1,1000,250,0.4,50,0.3,0.01,10.0,70858.8341,88462.6507,78949.28088,6525.295522024369,42579481.64975129,75853.5989,1180.9806,1474.3775,1315.82134,108.75492758357815,11827.63427370933,1264.2266,111,1929,776.5,744.9644659683813,554972.0555555555,456.5,1111,2929,1776.5,744.9644659683813,554972.0555555556,1456.5,1669.518,1932.7372,1819.25193,93.17244910332252,8681.105271911227,1828.11455,0.0912,0.1389,0.11341999999999999,0.01504022753964994,0.00022620844444444453,0.11474999999999999,34.83,90.89,56.246,23.789901312204815,565.9594044444444,46.175,4,11,6.5,2.8382310609877335,8.055555555555555,5.5
35,10,40,4000,0.5,2.0,0.1,1000,250,0.4,50,0.6,0.01,10.0,69077.2113,80793.185,77280.70078,3797.5522601263265,14421403.168390572,78826.7926,1151.2869,1346.5531,1288.01168,63.29251904328033,4005.942966844003,1313.77985,104,2121,800.6,683.3148290177489,466919.1555555555,721.0,1104,3121,1800.6,683.314829017749,466919.1555555556,1721.0,1688.667,1950.1906,1802.57973,85.30101205445013,7276.2626575134445,1819.43105,0.0847,0.1865,0.12962,0.03153145871806265,0.0009942328888888892,0.13040000000000002,34.92,101.75,56.24300000000001,22.048224947449473,486.12422333333336,52.41,4,12,6.7,2.830390628713837,8.01111111111111,6.5
36,10,40,4000,0.5,2.0,0.1,1000,400,0.4,80,0.3,0.01,10.0,70467.0569,84001.0769,78571.98775,4252.858478720198,18086805.24002228,79594.9332,1174.4509,1400.0179,1309.53313,70.8809869413834,5024.114309784563,1326.58225,106,2038,918.0,659.3672050618768,434765.1111111111,909.0,1106,3038,1918.0,659.3672050618768,434765.1111111111,1909.0,1678.2905,1963.0009,1824.85239,91.95754195296932,8456.189522032113,1809.52505,0.0973,0.1474,0.12452,0.014075810614115426,0.00019812844444444452,0.12475,34.63,96.83,60.340999999999994,21.046741341858866,442.96532111111105,59.91,2,7,4.2,1.5491933384829668,2.4000000000000004,4.0
37,10,40,4000,0.5,2.0,0.1,1000,400,0.4,80,0.6,0.01,10.0,74181.7711,87232.0563,78411.57148,4148.593236654649,17210825.843216702,76908.23574999999,1236.3629,1453.8676,1306.85952,69.14320930522548,4780.78339302622,1281.8038999999999,151,1471,772.6,508.66124942506355,258736.26666666672,730.5,1151,2471,1772.6,508.66124942506355,258736.26666666672,1730.5,1774.1748,2088.7685,1849.1208900000001,97.71087492276443,9547.415078172116,1823.6466500000001,0.1135,0.2014,0.13421,0.02626913905453825,0.0006900676666666668,0.124,37.8,76.22,56.455999999999996,16.255787482206657,264.2506266666667,54.82,2,6,3.9,1.3703203194062976,1.8777777777777775,4.0
38,10,40,4000,0.5,2.0,0.1,1000,999999,0.4,0,0.3,0.01,10.0,76961.0177,86345.6384,80732.66614999999,2900.864521062026,8415014.969556417,80113.13930000001,1282.6836,1439.094,1345.54443,48.34775657592146,2337.5055659245563,1335.21895,115,563,228.7,142.5630854510849,20324.233333333334,168.0,1115,1563,1228.7,142.56308545108487,20324.23333333333,1168.0,1535.4257,1894.6184,1683.77547,116.61370495018592,13598.756182209016,1689.3867500000001,0.0455,0.0895,0.06832,0.012846599204112779,0.00016503511111111107,0.07045,33.97,47.97,38.431,4.1599958600406755,17.30556555555556,37.315,0,0,0.0,0.0,0.0,0.0
39,10,40,4000,0.5,2.0,0.2,300,100,0.4,20,0.3,0.01,10.0,75184.9231,98656.7954,82532.05089,6650.828122356875,44233514.713133074,80281.20934999999,1253.0821,1644.2799,1375.5341899999999,110.84712841928287,12287.085878800988,1338.0201499999998,38,540,220.0,178.74376446000383,31949.333333333332,155.0,338,840,520.0,178.74376446000383,31949.333333333332,455.0,1656.3764,2133.0019,1879.07719,126.92510417652217,16109.982070221005,1870.3074,0.1068,0.1817,0.13715000000000002,0.02437276485478549,0.0005940316666666668,0.13419999999999999,10.94,26.39,16.465,5.609124015585876,31.462272222222225,14.52,3,8,4.6,1.837873166945363,3.3777777777777778,4.0
40,10,40,4000,0.5,2.0,0.2,300,100,0.4,20,0.6,0.01,10.0,73485.6907,90524.3354,81382.67009,5033.242698988973,25333532.0669258,80155.9207,1224.7615,1508.7389,1356.37783,83.88737687665993,7037.09199924678,1335.932,63,847,286.9,251.3918808907276,63197.87777777778,200.5,363,1147,586.9,251.3918808907276,63197.87777777778,500.5,1807.7803,2023.8373,1898.9843099999998,64.53318773780836,4164.53231960322,1891.4144999999999,0.1189,0.1943,0.15472000000000002,0.026109334218499966,0.0006816973333333331,0.14495,11.45,35.54,18.659,7.790410700912301,60.6904988888889,15.91,3,11,5.4,2.547329756605707,6.48888888888889,4.5
41,10,40,4000,0.5,2.0,0.2,300,250,0.4,50,0.3,0.01,10.0,70069.2394,90636.3177,80794.79841999999,5547.94153823798,30779655.311706405,79667.78935,1167.8207,1510.6053,1346.57998,92.46568770055912,8549.903401937328,1327.7965,45,862,234.6,256.660692571167,65874.7111111111,98.5,345,1162,534.6,256.660692571167,65874.71111111109,398.5,1717.0554,1932.2678,1818.67034,72.31596207348548,5229.5983706137895,1815.14625,0.0934,0.1296,0.11788000000000001,0.010881870754199897,0.00011841511111111105,0.1188,10.85,41.19,17.817,9.125202037337155,83.26931222222218,14.66,1,4,1.6,0.9660917830792959,0.9333333333333333,1.0
42,10,40,4000,0.5,2.0,0.2,300,250,0.4,50,0.6,0.01,10.0,73922.0407,87055.4549,80906.22342,3971.418189684826,15772162.437359499,81215.66894999999,1232.034,1450.9242,1348.43705,66.19028500147213,4381.153828576106,1353.59445,44,621,325.6,250.17247383888315,62586.26666666667,294.5,344,921,625.6,250.17247383888315,62586.26666666667,594.5,1656.3908,1889.7336,1819.40838,70.71419030453661,5000.4967104262205,1835.9316,0.102,0.1422,0.12195,0.014263414738413796,0.0002034449999999999,0.12015,11.23,31.11,20.797,8.59162777230123,73.81606777777779,20.095,1,3,1.9,0.9944289260117533,0.9888888888888889,1.5
43,10,40,4000,0.5,2.0,0.2,300,999999,0.4,0,0.3,0.01,10.0,76633.028,90232.4798,84987.79865,4073.1459978684206,16590518.31995153,85931.0011,1277.2171,1503.8747,1416.4633,67.88578347865706,4608.479598511109,1432.18335,29,351,184.5,120.28323056667357,14468.055555555553,179.5,329,651,484.5,120.28323056667357,14468.055555555555,479.5,1531.1092,1890.6424,1696.68973,119.7746041806864,14345.9558066401,1688.54495,0.0316,0.1166,0.07277,0.024022491775648733,0.0005770801111111111,0.0697,10.38,23.23,15.968,4.407523366043819,19.426262222222235,15.435,0,0,0.0,0.0,0.0,0.0
44,10,40,4000,0.5,2.0,0.2,650,100,0.4,20,0.3,0.01,10.0,72063.9113,81846.5766,77576.31118,3221.7239923089833,10379505.482619334,77411.40220000001,1201.0652,1364.1096,1292.93851,53.695399677283575,2883.195946503225,1290.1900500000002,97,1372,586.5,527.1957785196016,277935.3888888889,318.0,747,2022,1236.5,527.1957785196016,277935.3888888889,968.0,1717.0835,1921.1093,1803.39777,67.4674424628329,4551.855792475668,1788.0565499999998,0.0997,0.1802,0.12974999999999998,0.024948224163031902,0.0006224138888888889,0.12585,24.03,64.62,40.980000000000004,16.18099914508784,261.82473333333337,36.535,7,19,11.7,5.229191567005787,27.344444444444445,9.0
45,10,40,4000,0.5,2.0,0.2,650,100,0.4,20,0.6,0.01,10.0,72725.0324,87978.2903,80213.14801,5109.165251970174,26103569.571939453,80834.272,1212.0839,1466.3048,1336.8858,85.15273883595546,7250.988931264437,1347.2379,47,758,347.8,337.1039404496285,113639.06666666667,154.0,697,1408,997.8,337.10394044962845,113639.06666666665,804.0,1721.2447,2378.1002,1890.52453,182.40915519661374,33273.099899542314,1839.53585,0.1079,0.3631,0.15607,0.07439024801679317,0.005533908999999999,0.13845000000000002,21.11,42.47,30.151,10.096535654481798,101.94003222222219,24.295,6,13,9.3,3.2335051500740732,10.455555555555554,7.5
46,10,40,4000,0.5,2.0,0.2,650,250,0.4,50,0.3,0.01,10.0,68742.0993,86252.7658,79723.57785999999,5033.712198986196,25338258.50222245,80776.84664999999,1145.7017,1437.5461,1328.72631,83.89519080633947,7038.403040432107,1346.2808,55,2242,522.3,661.5478566715084,437645.56666666665,382.5,705,2892,1172.3,661.5478566715084,437645.56666666665,1032.5,1650.0914,1902.2615,1814.9919999999997,76.94107848588499,5919.929558571114,1825.84395,0.0994,0.1336,0.11539999999999999,0.010922962561096282,0.00011931111111111103,0.11474999999999999,21.24,86.87,35.202999999999996,19.86874600415884,394.7670677777778,30.96,2,11,4.0,2.748737083745107,7.555555555555555,3.5
47,10,40,4000,0.5,2.0,0.2,650,250,0.4,50,0.6,0.01,10.0,78305.3,89029.0658,82142.04910999999,3596.821695557382,12937126.30963228,81128.09265,1305.0883,1483.8178,1369.03414,59.947040377397556,3593.647650009333,1352.13485,158,1560,699.9,530.1340396541236,281042.1,446.0,808,2210,1349.9,530.1340396541237,281042.10000000003,1096.0,1670.1098,2434.0983,1922.7203000000002,215.7418400969857,46544.54156843334,1902.06945,0.0853,0.3593,0.14679999999999999,0.07976516922957176,0.0063624822222222216,0.13219999999999998,24.15,66.29,40.45,15.869801511046068,251.85060000000007,32.865,3,8,4.8,2.097617696340303,4.3999999999999995,4.0
48,10,40,4000,0.5,2.0,0.2,650,400,0.4,80,0.3,0.01,10.0,70081.1305,90038.7988,79617.92577,5965.140615245727,35582902.55965417,79426.84185,1168.0188,1500.6466,1326.96543,99.41900283728515,9884.138125160112,1323.7807,40,1712,755.7,645.7452283989406,416986.9,809.5,690,2362,1405.7,645.7452283989406,416986.9,1459.5,1618.0106,1933.2182,1802.74988,106.34633494227762,11309.542955655097,1835.1798,0.0969,0.1285,0.11491,0.012258824485968376,0.0001502787777777778,0.11765,20.55,70.78,42.017,19.33760530388623,373.94297888888894,43.55,1,5,2.8,1.6865480854231354,2.844444444444443,3.0
49,10,40,4000,0.5,2.0,0.2,650,400,0.4,80,0.6,0.01,10.0,74578.9338,88472.1567,81005.52175,4517.302756018435,20406024.189531747,80561.81225,1242.9822,1474.5359,1350.09203,75.28837437736837,5668.339316386779,1342.6969,77,1137,562.1,374.5125572735253,140259.65555555557,547.0,727,1787,1212.1,374.51255727352526,140259.65555555554,1197.0,1714.2339,2130.6868,1810.77503,125.58021732924382,15770.39098446011,1773.3524499999999,0.0989,0.2646,0.13054,0.04835962962821135,0.0023386537777777775,0.1199,21.68,53.55,36.271,11.247259863826585,126.50085444444443,35.83,1,4,2.3,0.9486832980505138,0.8999999999999999,2.0
50,10,40,4000,0.5,2.0,0.2,650,999999,0.4,0,0.3,0.01,10.0,76805.2864,94035.8244,83418.59033,4795.13682355182,22993337.15658264,83434.4307,1280.0881,1567.2637,1390.30983,79.91893138871076,6387.035594313457,1390.57385,51,334,166.8,105.09445487010457,11044.844444444445,128.5,701,984,816.8,105.09445487010456,11044.844444444443,778.5,1525.6293,1894.6609,1696.9263500000002,118.08560640572261,13944.210440207236,1685.94625,0.0307,0.1036,0.06706999999999999,0.02345729216161907,0.0005502445555555555,0.06989999999999999,20.88,29.42,24.359,3.1472402372731434,9.905121111111113,23.195,0,0,0.0,0.0,0.0,0.0
51,10,40,4000,0.5,2.0,0.2,1000,100,0.4,20,0.3,0.01,10.0,72932.1681,89390.4545,80749.93347999999,4140.604837309576,17144608.418751467,80718.69175,1215.5361,1489.8409,1345.83222,69.0100899600727,4762.392516297328,1345.31155,60,1953,781.8,675.5121184865762,456316.62222222215,632.0,1060,2953,1781.8,675.5121184865762,456316.62222222215,1632.0,1726.479,1944.6286,1797.5031299999998,75.21691555092957,5657.584384995671,1766.86895,0.0943,0.1585,0.12026,0.01946781960056133,0.000378996,0.1126,31.9,88.14,53.299,20.152752472608356,406.1334322222222,48.78,10,29,17.1,6.887186169498639,47.43333333333334,15.5
52,10,40,4000,0.5,2.0,0.2,1000,100,0.4,20,0.6,0.01,10.0,70098.117,83689.6556,78472.60867,4315.231952102428,18621226.80044573,79744.7046,1168.3019,1394.8276,1307.8768,71.92052710058978,5172.562218426669,1329.0784,82,2630,1044.0,875.9703191318757,767324.0000000001,862.5,1082,3630,2044.0,875.9703191318756,767324.0,1862.5,1731.5599,1927.5393,1827.6350200000002,65.38311103112513,4274.951208108437,1811.5084,0.1032,0.1394,0.12257,0.011617137723591337,0.00013495788888888893,0.1235,32.23,108.62,61.175,26.198827051776362,686.378538888889,55.645,10,36,19.8,8.929352346801718,79.73333333333335,18.0
53,10,40,4000,0.5,2.0,0.2,1000,250,0.4,50,0.3,0.01,10.0,71173.4783,86819.7843,79999.18414,4865.040073603051,23668614.917763572,80956.2404,1186.2246,1446.9964,1333.31974,81.08400274359106,6574.615500922682,1349.27065,209,1301,608.6,344.20704363636855,118478.48888888891,583.0,1209,2301,1608.6,344.2070436363684,118478.48888888882,1583.0,1723.7135,2012.9271,1845.99016,102.92067952252455,10592.666273378205,1826.93215,0.0914,0.1494,0.12454000000000001,0.016251235850441244,0.00026410266666666675,0.12569999999999998,36.21,68.85,48.097,10.28748867962115,105.83242333333331,47.269999999999996,4,9,6.0,1.4907119849998598,2.2222222222222223,6.0
54,10,40,4000,0.5,2.0,0.2,1000,250,0.4,50,0.6,0.01,10.0,72658.8478,87098.8634,81134.5198,5263.589302045812,27705372.340611115,82640.81005,1210.9808,1451.6477,1352.24201,87.7264883243931,7695.936753729879,1377.34685,78,1594,661.9,484.57001558082396,234808.09999999998,596.5,1078,2594,1661.9,484.57001558082396,234808.09999999998,1596.5,1616.9203,2046.1145,1829.8906200000001,122.95016336292792,15116.742670970665,1821.0775,0.1018,0.1486,0.12204999999999999,0.01859314389768444,0.0003457050000000002,0.1174,32.12,77.5,49.69199999999999,14.48749100277738,209.88739555555557,47.765,4,10,6.2,1.9888578520235067,3.9555555555555566,6.0
55,10,40,4000,0.5,2.0,0.2,1000,400,0.4,80,0.3,0.01,10.0,67513.7842,87157.2257,78366.91391,6011.795896538728,36141689.901639886,79637.3756,1125.2297,1452.6204,1306.1152100000002,100.19660446204364,10039.359545723224,1327.28955,76,1708,663.4,514.4406239358976,264649.1555555556,676.0,1076,2708,1663.4,514.4406239358976,264649.1555555556,1676.0,1701.6005,1908.4063,1806.52052,65.99607065028441,4355.481341277331,1812.6564,0.094,0.1272,0.11814,0.00917171981933838,8.412044444444446e-05,0.1205,32.13,80.76,49.659000000000006,15.322990315934494,234.79403222222228,50.025,2,6,3.4,1.2649110640673518,1.6000000000000003,3.5
56,10,40,4000,0.5,2.0,0.2,1000,400,0.4,80,0.6,0.01,10.0,69441.4937,83894.9071,78746.52434999999,4637.185576372101,21503490.069713462,79342.71979999999,1157.3582,1398.2485,1312.4420599999999,77.2864357408954,5973.193149531555,1322.37865,194,1823,725.7,578.5153507998825,334680.01111111115,563.5,1194,2823,1725.7,578.5153507998825,334680.0111111112,1563.5,1658.8293,2038.5283,1860.3115999999998,130.21940872332866,16957.09440825332,1882.24085,0.0951,0.1526,0.12739,0.01761050507194183,0.00031012988888888895,0.1278,35.69,84.17,51.644000000000005,17.12939656458063,293.4162266666667,46.75,2,7,3.6,1.646545204697129,2.71111111111111,3.0
57,10,40,4000,0.5,2.0,0.2,1000,999999,0.4,0,0.3,0.01,10.0,75300.2051,92993.5918,83395.82379000001,5061.199820350322,25615743.62151413,82570.11265,1255.0034,1549.8932,1389.93039,84.35333429508741,7115.485006698768,1376.1685499999999,64,1604,612.2,503.4811703419393,253493.2888888889,642.0,1064,2604,1612.2,503.4811703419392,253493.28888888884,1642.0,1477.0589,1995.6504,1754.9956300000001,148.1554339738509,21950.032615980093,1751.14115,0.007,0.0972,0.06434,0.030172474579030176,0.0009103782222222222,0.06185,31.64,77.64,48.598,14.881269957754126,221.45219555555548,50.335,0,0,0.0,0.0,0.0,0.0
58,10,40,4000,0.5,3.5,0.05,300,100,0.4,20,0.3,0.01,10.0,71367.3303,86583.5925,79904.44158000001,4515.143717714311,20386522.791615006,79940.0675,1189.4555,1443.0599,1331.7406999999998,75.2524024063462,5662.92406792666,1332.3345,9,906,347.2,324.11925103098844,105053.28888888888,263.5,309,1206,647.2,324.11925103098844,105053.2888888889,563.5,1691.7757,2014.4769,1866.3194499999997,110.99652812643639,12320.229256122784,1878.7716500000001,0.1336,0.2166,0.16548000000000002,0.026871413972638078,0.0007220728888888889,0.1648,9.24,36.2,19.375999999999998,9.706463138891873,94.21542666666667,16.855,3,11,5.9,2.923088169119167,8.544444444444444,5.0
59,10,40,4000,0.5,3.5,0.05,300,100,0.4,20,0.6,0.01,10.0,73296.5975,82950.8938,78079.70281,3216.8306969266223,10347999.732689418,77562.275,1221.61,1382.5149,1301.3283999999999,53.6138463013883,2874.444515228888,1292.7046,86,1115,501.6,395.7499771881793,156618.04444444441,307.5,386,1415,801.6,395.7499771881793,156618.04444444441,607.5,1751.5939,2040.3631,1879.8316,94.2427356958968,8881.693231446661,1887.22695,0.1596,0.2203,0.18558,0.01928475506138924,0.00037190177777777795,0.18345,11.53,42.3,24.02,11.825593713072786,139.84466666666663,18.215,3,13,7.3,3.7431418769679454,14.011111111111113,5.5
60,10,40,4000,0.5,3.5,0.05,300,250,0.4,50,0.3,0.01,10.0,66647.2004,84495.027,76736.84115000001,5679.400876593262,32255594.31704832,77025.89265,1110.7867,1408.2504,1278.94735,94.65667126959693,8959.885415840537,1283.7649000000001,167,825,433.2,223.0210752372968,49738.4,384.0,467,1125,733.2,223.0210752372968,49738.4,684.0,1621.7447,1876.6877,1795.66413,77.47532328748369,6002.4257185001115,1820.7676000000001,0.0944,0.1623,0.1312,0.025194002813720917,0.0006347377777777775,0.13165,13.92,33.65,21.935,6.716610008032325,45.112849999999995,20.43,1,4,2.4,0.9660917830792958,0.9333333333333331,2.0
61,10,40,4000,0.5,3.5,0.05,300,250,0.4,50,0.6,0.01,10.0,69428.9716,83525.181,77459.06019,4463.011031882283,19918467.470702957,77715.92085,1157.1495,1392.0863,1290.98432,74.3835093894369,5532.906469088447,1295.2653500000001,158,1395,478.7,371.59716839012054,138084.45555555559,378.0,458,1695,778.7,371.59716839012054,138084.45555555559,678.0,1710.2426,2117.6175,1797.15642,121.71529449993619,14814.612915206197,1759.71955,0.0996,0.2717,0.14089000000000002,0.04944429975010039,0.002444738777777777,0.1264,13.75,50.73,23.363,11.113461356991046,123.50902333333326,20.33,1,6,2.5,1.4337208778404378,2.0555555555555554,2.0
62,10,40,4000,0.5,3.5,0.05,300,999999,0.4,0,0.3,0.01,10.0,71537.487,82107.3205,78369.56141,3578.9907970161,12809175.125125937,79811.8468,1192.2914,1368.4553,1306.15936,59.649851998646575,3558.1048434604404,1330.1974500000001,121,734,359.7,208.90085367625156,43639.566666666666,297.0,421,1034,659.7,208.90085367625156,43639.566666666666,597.0,1371.4711,1769.6672,1641.44175,118.12526880614922,13953.579130525011,1677.39145,0.0111,0.0963,0.058179999999999996,0.026277019956185626,0.0006904817777777776,0.0583,12.62,30.88,19.714,6.205365420343914,38.50656,17.88,0,0,0.0,0.0,0.0,0.0
63,10,40,4000,0.5,3.5,0.05,650,100,0.4,20,0.3,0.01,10.0,67580.2261,82885.8078,75807.38074000001,4642.5489124110745,21553260.404129248,76912.6568,1126.3371,1381.4301,1263.45634,77.37580671210694,5987.015464349333,1281.8775999999998,122,2000,788.7,591.0508626355452,349341.12222222215,632.0,772,2650,1438.7,591.0508626355452,349341.12222222215,1282.0,1636.107,1892.4864,1839.6178800000002,73.99648836226096,5475.480289946222,1865.3508499999998,0.1397,0.2111,0.18936,0.02131651420325983,0.00045439377777777815,0.19390000000000002,23.07,81.02,43.269,18.095128534129472,327.4336766666666,38.415,7,26,13.7,5.963779562212764,35.56666666666667,12.0
64,10,40,4000,0.5,3.5,0.05,650,100,0.4,20,0.6,0.01,10.0,74911.9812,82985.1786,78562.22633,2165.3225964234125,4688621.946581828,78585.9581,1248.533,1383.0863,1309.37042,36.08871489928367,1302.3953430817794,1309.76595,149,1460,721.4,377.66187110812353,142628.4888888889,653.0,799,2110,1371.4,377.66187110812353,142628.4888888889,1303.0,1809.4631,2027.7701,1897.9474500000001,79.23715780554323,6278.527177100562,1867.5834,0.1425,0.2376,0.20098000000000002,0.031134860776235316,0.0009693795555555563,0.21105000000000002,23.93,63.21,41.1,11.300785616741676,127.70775555555555,39.085,7,20,13.1,3.8137179293236203,14.544444444444443,12.5
65,10,40,4000,0.5,3.5,0.05,650,250,0.4,50,0.3,0.01,10.0,72042.4008,81469.4294,76668.89488,2470.406171024217,6102906.649834533,77045.3424,1200.7067,1357.8238,1277.81492,41.17342414011465,1695.2508554217757,1284.08905,238,1623,829.2,463.5353995831027,214865.06666666668,778.0,888,2273,1479.2,463.5353995831027,214865.06666666668,1428.0,1579.8951,1986.9364,1798.4083999999998,112.85773805357293,12736.869038568882,1805.7310499999999,0.0982,0.1855,0.12774,0.02501680324191011,0.0006258404444444443,0.12795,26.62,68.34,44.303000000000004,13.953472725852556,194.69940111111117,42.675,3,9,5.3,1.888562063228706,3.566666666666667,5.0
66,10,40,4000,0.5,3.5,0.05,650,250,0.4,50,0.6,0.01,10.0,70245.9217,82286.6734,77139.56369000001,4096.463492468912,16781013.145130593,77751.568,1170.7654,1371.4446,1285.65941,68.27439164421513,4661.392554387672,1295.8595,293,1710,938.3,437.03548038015305,191000.01111111112,974.0,943,2360,1588.3,437.03548038015293,191000.01111111106,1624.0,1648.1169,1947.216,1788.35484,91.19817955817366,8317.107954724885,1768.116,0.0972,0.1783,0.13567,0.029667267784172138,0.000880146777777778,0.14295,28.19,70.68,47.609,13.069154907644183,170.80281000000002,48.65,3,9,5.8,1.8135294011647258,3.2888888888888888,6.0
67,10,40,4000,0.5,3.5,0.05,650,400,0.4,80,0.3,0.01,10.0,70773.7931,87861.6479,79295.04449,4822.375406066401,23255304.55703409,78833.5999,1179.5632,1464.3608,1321.5840899999998,80.37292325276178,6459.806792194335,1313.89335,36,1655,560.5,470.01731646587,220916.27777777778,463.5,686,2305,1210.5,470.01731646587,220916.2777777778,1113.5,1661.4801,1947.5281,1815.25743,88.13819220136382,7768.34092452455,1824.8757,0.0797,0.1564,0.11309,0.027283061493249695,0.0007443654444444443,0.1043,20.54,68.96,36.193,14.0545532756391,197.53046777777774,33.24,1,5,2.5,1.1785113019775793,1.3888888888888888,2.0
