config_id,repeat,best_cost,best_cost_minutes,best_iteration,avg_cost_final_minutes,diversity_final,iterations_done,execution_time,big_shakes_count,big_shakes_at_iter,last_big_shake_iter,ants,iterations,alpha,beta,evaporation,patience,patience_small_shake,patience_big_shake,big_shake_evaporation,big_shake_duration,intensity_small_shake,intensity_big_shake,intensity_elite_ant,ranked_ants_count,q_pheromone,tau_min,tau_max
302,3,69252.734,1154.2122,1517,62343.1899,0.0962,2517,55.37,4,"[978, 1493, 1917, 2317]",2317,40,4000,1.0,5.0,0.05,1000,999999,400,0.4,80,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0
302,4,71692.2411,1194.8707,1697,86769.0305,0.0991,2697,65.36,5,"[801, 1271, 1671, 2097, 2497]",2497,40,4000,1.0,5.0,0.05,1000,999999,400,0.4,80,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0
302,5,66210.4706,1103.5078,1153,58242.6905,0.1084,2153,47.91,4,"[694, 1137, 1553, 1953]",1953,40,4000,1.0,5.0,0.05,1000,999999,400,0.4,80,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0
302,6,74335.9272,1238.9321,1307,49020.1665,0.1078,2307,49.1,4,"[781, 1220, 1707, 2107]",2107,40,4000,1.0,5.0,0.05,1000,999999,400,0.4,80,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0
302,7,69495.6995,1158.2617,1715,81062.5608,0.0915,2715,57.73,5,"[471, 1009, 1476, 2115, 2515]",2515,40,4000,1.0,5.0,0.05,1000,999999,400,0.4,80,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0
302,8,65659.1175,1094.3186,1111,81146.1178,0.116,2111,44.23,4,"[605, 1066, 1511, 1911]",1911,40,4000,1.0,5.0,0.05,1000,999999,400,0.4,80,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0
302,9,68854.1751,1147.5696,1831,65437.0909,0.1125,2831,60.09,4,"[1190, 1769, 2231, 2631]",2631,40,4000,1.0,5.0,0.05,1000,999999,400,0.4,80,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0
302,10,69731.2992,1162.1883,1567,83408.9763,0.1131,2567,54.86,5,"[681, 1121, 1539, 1967, 2367]",2367,40,4000,1.0,5.0,0.05,1000,999999,400,0.4,80,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0
303,1,72306.0474,1205.1008,2571,76200.8386,0.1352,3571,75.36,7,"[728, 1148, 1612, 2012, 2535, 2971, 3371]",3371,40,4000,1.0,5.0,0.05,1000,999999,400,0.4,80,999999,0.6,0.5,"(6, 20)",1000.0,0.01,10.0
303,2,75640.9602,1260.6827,1650,72719.8301,0.148,2650,55.51,5,"[659, 1159, 1559, 2050, 2450]",2450,40,4000,1.0,5.0,0.05,1000,999999,400,0.4,80,999999,0.6,0.5,"(6, 20)",1000.0,0.01,10.0
303,3,68692.2127,1144.8702,1292,77606.4993,0.0985,2292,47.32,4,"[649, 1108, 1692, 2092]",2092,40,4000,1.0,5.0,0.05,1000,999999,400,0.4,80,999999,0.6,0.5,"(6, 20)",1000.0,0.01,10.0
303,4,67137.0072,1118.9501,1559,74374.1687,0.1096,2559,50.96,4,"[1016, 1484, 1959, 2359]",2359,40,4000,1.0,5.0,0.05,1000,999999,400,0.4,80,999999,0.6,0.5,"(6, 20)",1000.0,0.01,10.0
303,5,74373.4355,1239.5573,840,71473.4613,0.1148,1840,37.23,3,"[724, 1240, 1640]",1640,40,4000,1.0,5.0,0.05,1000,999999,400,0.4,80,999999,0.6,0.5,"(6, 20)",1000.0,0.01,10.0
303,6,76717.5226,1278.6254,397,49547.3276,0.0828,1397,27.99,2,"[797, 1197]",1197,40,4000,1.0,5.0,0.05,1000,999999,400,0.4,80,999999,0.6,0.5,"(6, 20)",1000.0,0.01,10.0
303,7,76841.6029,1280.6934,830,45750.6914,0.1148,1830,36.87,3,"[751, 1230, 1630]",1630,40,4000,1.0,5.0,0.05,1000,999999,400,0.4,80,999999,0.6,0.5,"(6, 20)",1000.0,0.01,10.0
303,8,70327.0347,1172.1172,1432,44829.297,0.1008,2432,48.62,3,"[1259, 1832, 2232]",2232,40,4000,1.0,5.0,0.05,1000,999999,400,0.4,80,999999,0.6,0.5,"(6, 20)",1000.0,0.01,10.0
303,9,69835.8403,1163.9307,1344,90636.816,0.1247,2344,47.24,3,"[1208, 1744, 2144]",2144,40,4000,1.0,5.0,0.05,1000,999999,400,0.4,80,999999,0.6,0.5,"(6, 20)",1000.0,0.01,10.0
303,10,67670.7523,1127.8459,1742,50247.7487,0.1206,2742,55.46,4,"[1180, 1621, 2142, 2542]",2542,40,4000,1.0,5.0,0.05,1000,999999,400,0.4,80,999999,0.6,0.5,"(6, 20)",1000.0,0.01,10.0
304,1,74123.4942,1235.3916,1881,58975.3883,0.0758,2881,56.87,0,[],-1,40,4000,1.0,5.0,0.05,1000,999999,999999,0.4,0,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0
304,2,74123.4942,1235.3916,2964,75274.7258,0.095,3964,79.22,0,[],-1,40,4000,1.0,5.0,0.05,1000,999999,999999,0.4,0,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0
304,3,74450.7884,1240.8465,660,74913.7307,0.0897,1660,35.1,0,[],-1,40,4000,1.0,5.0,0.05,1000,999999,999999,0.4,0,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0
304,4,76222.3547,1270.3726,763,47228.7881,0.0956,1763,37.42,0,[],-1,40,4000,1.0,5.0,0.05,1000,999999,999999,0.4,0,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0
304,5,75780.8639,1263.0144,1321,62687.4208,0.1183,2321,49.63,0,[],-1,40,4000,1.0,5.0,0.05,1000,999999,999999,0.4,0,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0
304,6,76277.5708,1271.2928,619,66584.569,0.0991,1619,34.58,0,[],-1,40,4000,1.0,5.0,0.05,1000,999999,999999,0.4,0,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0
304,7,76834.8611,1280.581,641,65503.1968,0.0851,1641,34.94,0,[],-1,40,4000,1.0,5.0,0.05,1000,999999,999999,0.4,0,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0
304,8,77799.6563,1296.6609,383,66991.5428,0.1026,1383,29.8,0,[],-1,40,4000,1.0,5.0,0.05,1000,999999,999999,0.4,0,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0
304,9,76211.876,1270.1979,1323,39133.1814,0.0944,2323,50.4,0,[],-1,40,4000,1.0,5.0,0.05,1000,999999,999999,0.4,0,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0
304,10,77158.1318,1285.9689,395,61732.9354,0.102,1395,30.4,0,[],-1,40,4000,1.0,5.0,0.05,1000,999999,999999,0.4,0,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0
305,1,78776.7342,1312.9456,145,84872.0823,0.0967,445,9.23,2,"[245, 345]",345,40,4000,1.0,5.0,0.1,300,999999,100,0.4,20,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0
305,2,75766.5589,1262.776,297,51770.8212,0.0944,597,12.65,3,"[267, 397, 497]",497,40,4000,1.0,5.0,0.1,300,999999,100,0.4,20,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0
305,3,74327.2601,1238.7877,381,54222.9724,0.1043,681,14.46,4,"[248, 367, 481, 581]",581,40,4000,1.0,5.0,0.1,300,999999,100,0.4,20,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0
305,4,66742.7274,1112.3788,367,42836.2106,0.1002,667,14.16,3,"[334, 467, 567]",567,40,4000,1.0,5.0,0.1,300,999999,100,0.4,20,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0
305,5,76767.0789,1279.4513,427,55072.4891,0.0816,727,15.8,4,"[196, 358, 527, 627]",627,40,4000,1.0,5.0,0.1,300,999999,100,0.4,20,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0
305,6,72680.0849,1211.3347,746,43630.7999,0.1043,1046,22.52,6,"[408, 508, 623, 723, 846, 946]",946,40,4000,1.0,5.0,0.1,300,999999,100,0.4,20,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0
305,7,69722.3133,1162.0386,445,93993.8466,0.0938,745,16.07,5,"[204, 331, 431, 545, 645]",645,40,4000,1.0,5.0,0.1,300,999999,100,0.4,20,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0
305,8,76210.408,1270.1735,635,44223.2557,0.134,935,20.35,5,"[232, 346, 617, 735, 835]",835,40,4000,1.0,5.0,0.1,300,999999,100,0.4,20,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0
305,9,74309.1602,1238.486,426,61583.1966,0.127,726,15.49,4,"[299, 399, 526, 626]",626,40,4000,1.0,5.0,0.1,300,999999,100,0.4,20,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0
305,10,67228.2822,1120.4714,280,69356.9667,0.12,580,12.18,3,"[259, 380, 480]",480,40,4000,1.0,5.0,0.1,300,999999,100,0.4,20,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0
306,1,77750.1,1295.835,324,60753.0289,0.1177,624,13.25,2,"[424, 524]",524,40,4000,1.0,5.0,0.1,300,999999,100,0.4,20,999999,0.6,0.5,"(6, 20)",1000.0,0.01,10.0
306,2,73586.235,1226.4373,298,45696.4138,0.13,598,12.81,3,"[257, 398, 498]",498,40,4000,1.0,5.0,0.1,300,999999,100,0.4,20,999999,0.6,0.5,"(6, 20)",1000.0,0.01,10.0
306,3,74514.8457,1241.9141,969,64632.3063,0.1259,1269,27.44,6,"[364, 554, 846, 946, 1069, 1169]",1169,40,4000,1.0,5.0,0.1,300,999999,100,0.4,20,999999,0.6,0.5,"(6, 20)",1000.0,0.01,10.0
306,4,76278.2209,1271.3037,724,49868.3543,0.1084,1024,21.9,6,"[192, 431, 605, 705, 824, 924]",924,40,4000,1.0,5.0,0.1,300,999999,100,0.4,20,999999,0.6,0.5,"(6, 20)",1000.0,0.01,10.0
306,5,80123.2524,1335.3875,139,58138.4384,0.1206,439,9.35,2,"[239, 339]",339,40,4000,1.0,5.0,0.1,300,999999,100,0.4,20,999999,0.6,0.5,"(6, 20)",1000.0,0.01,10.0
306,6,76277.5708,1271.2928,679,66313.8827,0.13,979,20.82,5,"[200, 408, 508, 779, 879]",879,40,4000,1.0,5.0,0.1,300,999999,100,0.4,20,999999,0.6,0.5,"(6, 20)",1000.0,0.01,10.0
306,7,76277.5708,1271.2928,228,57955.3304,0.1008,528,11.2,2,"[328, 428]",428,40,4000,1.0,5.0,0.1,300,999999,100,0.4,20,999999,0.6,0.5,"(6, 20)",1000.0,0.01,10.0
306,8,75133.7051,1252.2284,191,69273.0898,0.1305,491,10.29,3,"[153, 291, 391]",391,40,4000,1.0,5.0,0.1,300,999999,100,0.4,20,999999,0.6,0.5,"(6, 20)",1000.0,0.01,10.0
306,9,76228.0145,1270.4669,514,66836.697,0.116,814,17.59,4,"[279, 419, 614, 714]",714,40,4000,1.0,5.0,0.1,300,999999,100,0.4,20,999999,0.6,0.5,"(6, 20)",1000.0,0.01,10.0
306,10,76277.5708,1271.2928,185,42616.9363,0.0962,485,10.35,2,"[285, 385]",385,40,4000,1.0,5.0,0.1,300,999999,100,0.4,20,999999,0.6,0.5,"(6, 20)",1000.0,0.01,10.0
307,1,71029.3896,1183.8232,1116,43272.3234,0.1212,1416,30.74,3,"[747, 1099, 1366]",1366,40,4000,1.0,5.0,0.1,300,999999,250,0.4,50,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0
307,2,65851.6366,1097.5273,1258,31620.4831,0.1288,1558,33.76,4,"[560, 841, 1119, 1508]",1508,40,4000,1.0,5.0,0.1,300,999999,250,0.4,50,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0
307,3,68709.0944,1145.1516,541,25953.064,0.1078,841,18.15,2,"[521, 791]",791,40,4000,1.0,5.0,0.1,300,999999,250,0.4,50,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0
307,4,75498.0554,1258.3009,655,33489.7553,0.1078,955,20.19,2,"[632, 905]",905,40,4000,1.0,5.0,0.1,300,999999,250,0.4,50,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0
307,5,74887.0878,1248.1181,902,24314.1963,0.102,1202,25.67,2,"[814, 1152]",1152,40,4000,1.0,5.0,0.1,300,999999,250,0.4,50,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0
307,6,69311.0547,1155.1842,551,30774.4387,0.0979,851,18.57,2,"[510, 801]",801,40,4000,1.0,5.0,0.1,300,999999,250,0.4,50,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0
307,7,74835.8683,1247.2645,640,29554.6159,0.0967,940,20.3,2,"[545, 890]",890,40,4000,1.0,5.0,0.1,300,999999,250,0.4,50,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0
307,8,76277.5031,1271.2917,395,48506.9754,0.1183,695,16.39,1,[645],645,40,4000,1.0,5.0,0.1,300,999999,250,0.4,50,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0
307,9,74519.1431,1241.9857,614,27400.1895,0.0962,914,19.88,2,"[560, 864]",864,40,4000,1.0,5.0,0.1,300,999999,250,0.4,50,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0
307,10,73385.877,1223.0979,850,32004.9885,0.1031,1150,25.15,3,"[539, 823, 1100]",1100,40,4000,1.0,5.0,0.1,300,999999,250,0.4,50,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0
308,1,77799.6563,1296.6609,172,33637.935,0.0932,472,10.24,1,[422],422,40,4000,1.0,5.0,0.1,300,999999,250,0.4,50,999999,0.6,0.5,"(6, 20)",1000.0,0.01,10.0
308,2,73884.4881,1231.4081,870,46615.5227,0.1113,1170,25.78,2,"[791, 1120]",1120,40,4000,1.0,5.0,0.1,300,999999,250,0.4,50,999999,0.6,0.5,"(6, 20)",1000.0,0.01,10.0
308,3,75377.9313,1256.2989,509,37441.2724,0.1101,809,17.68,2,"[467, 759]",759,40,4000,1.0,5.0,0.1,300,999999,250,0.4,50,999999,0.6,0.5,"(6, 20)",1000.0,0.01,10.0
308,4,66474.5895,1107.9098,1331,26255.5036,0.1101,1631,35.02,3,"[847, 1283, 1581]",1581,40,4000,1.0,5.0,0.1,300,999999,250,0.4,50,999999,0.6,0.5,"(6, 20)",1000.0,0.01,10.0
308,5,75201.8629,1253.3644,1239,36527.1404,0.1416,1539,33.29,3,"[523, 1209, 1489]",1489,40,4000,1.0,5.0,0.1,300,999999,250,0.4,50,999999,0.6,0.5,"(6, 20)",1000.0,0.01,10.0
308,6,77282.3024,1288.0384,272,41891.8114,0.1404,572,12.21,1,[522],522,40,4000,1.0,5.0,0.1,300,999999,250,0.4,50,999999,0.6,0.5,"(6, 20)",1000.0,0.01,10.0
308,7,69709.0399,1161.8173,483,24857.0215,0.088,783,16.77,2,"[423, 733]",733,40,4000,1.0,5.0,0.1,300,999999,250,0.4,50,999999,0.6,0.5,"(6, 20)",1000.0,0.01,10.0
308,8,76834.8611,1280.581,202,30174.031,0.0967,502,10.83,1,[452],452,40,4000,1.0,5.0,0.1,300,999999,250,0.4,50,999999,0.6,0.5,"(6, 20)",1000.0,0.01,10.0
308,9,72265.4815,1204.4247,474,39914.6358,0.1183,774,16.67,2,"[391, 724]",724,40,4000,1.0,5.0,0.1,300,999999,250,0.4,50,999999,0.6,0.5,"(6, 20)",1000.0,0.01,10.0
308,10,75871.0269,1264.5171,1070,11129.7462,0.0758,1370,29.97,4,"[458, 761, 1035, 1320]",1320,40,4000,1.0,5.0,0.1,300,999999,250,0.4,50,999999,0.6,0.5,"(6, 20)",1000.0,0.01,10.0
309,1,76228.0145,1270.4669,794,64982.0654,0.1113,1094,23.48,0,[],-1,40,4000,1.0,5.0,0.1,300,999999,999999,0.4,0,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0
309,2,78743.2948,1312.3882,292,73547.0908,0.0822,592,12.37,0,[],-1,40,4000,1.0,5.0,0.1,300,999999,999999,0.4,0,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0
309,3,75092.0915,1251.5349,446,52006.7675,0.1113,746,16.05,0,[],-1,40,4000,1.0,5.0,0.1,300,999999,999999,0.4,0,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0
309,4,76228.0145,1270.4669,459,56457.997,0.1101,759,16.28,0,[],-1,40,4000,1.0,5.0,0.1,300,999999,999999,0.4,0,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0
309,5,77825.8833,1297.0981,704,88326.669,0.0932,1004,21.18,0,[],-1,40,4000,1.0,5.0,0.1,300,999999,999999,0.4,0,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0
309,6,76227.9469,1270.4658,558,57846.0269,0.1323,858,19.96,0,[],-1,40,4000,1.0,5.0,0.1,300,999999,999999,0.4,0,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0
309,7,77158.1318,1285.9689,271,60134.1261,0.1101,571,13.07,0,[],-1,40,4000,1.0,5.0,0.1,300,999999,999999,0.4,0,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0
309,8,76228.0145,1270.4669,172,62478.8464,0.1131,472,10.39,0,[],-1,40,4000,1.0,5.0,0.1,300,999999,999999,0.4,0,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0
309,9,76277.5708,1271.2928,475,52316.3558,0.1142,775,17.35,0,[],-1,40,4000,1.0,5.0,0.1,300,999999,999999,0.4,0,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0
309,10,76228.0145,1270.4669,304,59290.208,0.123,604,13.31,0,[],-1,40,4000,1.0,5.0,0.1,300,999999,999999,0.4,0,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0
310,1,70038.8162,1167.3136,1005,86817.4644,0.0962,1655,35.47,12,"[356, 456, 649, 768, 882, 982, 1105, 1205, 1305, 1405, 1505, 1605]",1605,40,4000,1.0,5.0,0.1,650,999999,100,0.4,20,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0
310,2,70907.2563,1181.7876,1069,71610.83,0.1096,1719,37.54,14,"[296, 396, 496, 633, 750, 850, 950, 1050, 1169, 1269, 1369, 1469, 1569, 1669]",1669,40,4000,1.0,5.0,0.1,650,999999,100,0.4,20,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0
310,3,70054.9912,1167.5832,499,57429.805,0.1276,1149,25.82,7,"[482, 599, 699, 799, 899, 999, 1099]",1099,40,4000,1.0,5.0,0.1,650,999999,100,0.4,20,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0
310,4,72239.3089,1203.9885,854,46222.8793,0.1282,1504,33.12,11,"[153, 525, 625, 725, 840, 954, 1054, 1154, 1254, 1354, 1454]",1454,40,4000,1.0,5.0,0.1,650,999999,100,0.4,20,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0
310,5,75895.6756,1264.9279,414,51828.8401,0.12,1064,23.6,9,"[116, 245, 359, 514, 614, 714, 814, 914, 1014]",1014,40,4000,1.0,5.0,0.1,650,999999,100,0.4,20,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0
310,6,69658.3455,1160.9724,1217,83319.2567,0.1626,1867,41.76,15,"[240, 373, 473, 573, 686, 786, 886, 1062, 1198, 1317, 1417, 1517, 1617, 1717, 1817]",1817,40,4000,1.0,5.0,0.1,650,999999,100,0.4,20,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0
310,7,70153.0862,1169.2181,362,61376.5901,0.0973,1012,22.59,7,"[331, 462, 562, 662, 762, 862, 962]",962,40,4000,1.0,5.0,0.1,650,999999,100,0.4,20,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0
310,8,72553.7222,1209.2287,855,81209.6161,0.1474,1505,33.85,12,"[225, 358, 521, 621, 721, 821, 955, 1055, 1155, 1255, 1355, 1455]",1455,40,4000,1.0,5.0,0.1,650,999999,100,0.4,20,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0
310,9,66819.9052,1113.6651,1150,49644.3886,0.1439,1800,38.96,15,"[270, 390, 490, 612, 712, 812, 930, 1030, 1130, 1250, 1350, 1450, 1550, 1650, 1750]",1750,40,4000,1.0,5.0,0.1,650,999999,100,0.4,20,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0
310,10,71796.118,1196.602,747,64937.698,0.1527,1397,28.7,8,"[508, 730, 847, 947, 1047, 1147, 1247, 1347]",1347,40,4000,1.0,5.0,0.1,650,999999,100,0.4,20,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0
311,1,72112.6912,1201.8782,1282,54572.4886,0.1387,1932,38.98,16,"[343, 443, 543, 643, 743, 863, 963, 1063, 1163, 1263, 1382, 1482, 1582, 1682, 1782, 1882]",1882,40,4000,1.0,5.0,0.1,650,999999,100,0.4,20,999999,0.6,0.5,"(6, 20)",1000.0,0.01,10.0
311,2,78667.9215,1311.132,155,70751.3611,0.1066,805,15.91,6,"[255, 355, 455, 555, 655, 755]",755,40,4000,1.0,5.0,0.1,650,999999,100,0.4,20,999999,0.6,0.5,"(6, 20)",1000.0,0.01,10.0
311,3,76195.9178,1269.932,597,59771.2134,0.1434,1247,25.06,8,"[260, 453, 697, 797, 897, 997, 1097, 1197]",1197,40,4000,1.0,5.0,0.1,650,999999,100,0.4,20,999999,0.6,0.5,"(6, 20)",1000.0,0.01,10.0
311,4,78663.5936,1311.0599,123,84925.6815,0.1369,773,15.59,6,"[223, 323, 423, 523, 623, 723]",723,40,4000,1.0,5.0,0.1,650,999999,100,0.4,20,999999,0.6,0.5,"(6, 20)",1000.0,0.01,10.0
311,5,75040.0341,1250.6672,831,83020.8403,0.1597,1481,29.94,12,"[295, 395, 495, 595, 695, 807, 931, 1031, 1131, 1231, 1331, 1431]",1431,40,4000,1.0,5.0,0.1,650,999999,100,0.4,20,999999,0.6,0.5,"(6, 20)",1000.0,0.01,10.0
311,6,73250.3669,1220.8394,192,92722.023,0.1381,842,16.88,7,"[151, 292, 392, 492, 592, 692, 792]",792,40,4000,1.0,5.0,0.1,650,999999,100,0.4,20,999999,0.6,0.5,"(6, 20)",1000.0,0.01,10.0
311,7,75558.4037,1259.3067,492,54116.653,0.1568,1142,22.96,8,"[274, 425, 592, 692, 792, 892, 992, 1092]",1092,40,4000,1.0,5.0,0.1,650,999999,100,0.4,20,999999,0.6,0.5,"(6, 20)",1000.0,0.01,10.0
311,8,75176.4206,1252.9403,1104,53630.294,0.1189,1754,35.29,13,"[304, 404, 577, 677, 777, 907, 1007, 1204, 1304, 1404, 1504, 1604, 1704]",1704,40,4000,1.0,5.0,0.1,650,999999,100,0.4,20,999999,0.6,0.5,"(6, 20)",1000.0,0.01,10.0
311,9,70111.0776,1168.518,1991,67243.7963,0.1259,2641,52.66,22,"[416, 516, 616, 716, 816, 942, 1042, 1142, 1242, 1342, 1442, 1562, 1662, 1762, 1862, 1962, 2091, 2191, 2291, 2391, 2491, 2591]",2591,40,4000,1.0,5.0,0.1,650,999999,100,0.4,20,999999,0.6,0.5,"(6, 20)",1000.0,0.01,10.0
311,10,75568.8835,1259.4814,641,70880.5802,0.1585,1291,26.52,9,"[424, 524, 624, 741, 841, 941, 1041, 1141, 1241]",1241,40,4000,1.0,5.0,0.1,650,999999,100,0.4,20,999999,0.6,0.5,"(6, 20)",1000.0,0.01,10.0
312,1,70327.7479,1172.1291,520,48942.7387,0.088,1170,23.75,3,"[398, 770, 1020]",1020,40,4000,1.0,5.0,0.1,650,999999,250,0.4,50,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0
312,2,70794.6107,1179.9102,1200,68341.9557,0.1148,1850,37.28,5,"[601, 885, 1165, 1450, 1700]",1700,40,4000,1.0,5.0,0.1,650,999999,250,0.4,50,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0
312,3,73945.647,1232.4275,612,63695.7399,0.095,1262,26.2,3,"[510, 862, 1112]",1112,40,4000,1.0,5.0,0.1,650,999999,250,0.4,50,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0
312,4,70376.9241,1172.9487,541,55895.7509,0.1014,1191,25.77,3,"[469, 791, 1041]",1041,40,4000,1.0,5.0,0.1,650,999999,250,0.4,50,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0
312,5,71845.6743,1197.4279,637,48292.1642,0.1265,1287,28.41,3,"[614, 887, 1137]",1137,40,4000,1.0,5.0,0.1,650,999999,250,0.4,50,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0
312,6,70716.1299,1178.6022,352,64586.9747,0.1334,1002,20.12,3,"[299, 602, 852]",852,40,4000,1.0,5.0,0.1,650,999999,250,0.4,50,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0
312,7,66125.6617,1102.0944,996,60221.832,0.0915,1646,33.84,5,"[331, 718, 968, 1246, 1496]",1496,40,4000,1.0,5.0,0.1,650,999999,250,0.4,50,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0
312,8,70113.1386,1168.5523,656,56681.7943,0.1171,1306,26.81,3,"[629, 906, 1156]",1156,40,4000,1.0,5.0,0.1,650,999999,250,0.4,50,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0
312,9,69307.0025,1155.1167,853,56556.3833,0.1131,1503,30.52,4,"[524, 844, 1103, 1353]",1353,40,4000,1.0,5.0,0.1,650,999999,250,0.4,50,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0
312,10,69895.1187,1164.9186,805,47775.1471,0.0769,1455,32.73,3,"[776, 1055, 1305]",1305,40,4000,1.0,5.0,0.1,650,999999,250,0.4,50,999999,0.3,0.5,"(6, 20)",1000.0,0.01,10.0
313,1,75578.9624,1259.6494,630,77701.6623,0.1241,1280,33.44,3,"[574, 880, 1130]",1130,40,4000,1.0,5.0,0.1,650,999999,250,0.4,50,999999,0.6,0.5,"(6, 20)",1000.0,0.01,10.0
313,2,71683.8971,1194.7316,2429,65508.3351,0.123,3079,64.2,8,"[874, 1310, 1560, 1859, 2145, 2395, 2679, 2929]",2929,40,4000,1.0,5.0,0.1,650,999999,250,0.4,50,999999,0.6,0.5,"(6, 20)",1000.0,0.01,10.0
313,3,69608.1894,1160.1365,858,88218.7143,0.116,1508,35.19,4,"[472, 779, 1108, 1358]",1358,40,4000,1.0,5.0,0.1,650,999999,250,0.4,50,999999,0.6,0.5,"(6, 20)",1000.0,0.01,10.0
313,4,72353.4837,1205.8914,660,39543.251,0.0763,1310,31.86,3,"[598, 910, 1160]",1160,40,4000,1.0,5.0,0.1,650,999999,250,0.4,50,999999,0.6,0.5,"(6, 20)",1000.0,0.01,10.0
313,5,64603.4304,1076.7238,1192,51172.7858,0.1125,1842,49.06,5,"[575, 870, 1120, 1442, 1692]",1692,40,4000,1.0,5.0,0.1,650,999999,250,0.4,50,999999,0.6,0.5,"(6, 20)",1000.0,0.01,10.0
313,6,71927.6695,1198.7945,1594,67793.3067,0.1084,2244,70.55,6,"[434, 844, 1255, 1567, 1844, 2094]",2094,40,4000,1.0,5.0,0.1,650,999999,250,0.4,50,999999,0.6,0.5,"(6, 20)",1000.0,0.01,10.0
313,7,72675.1096,1211.2518,1542,91020.3544,0.1183,2192,60.66,5,"[828, 1165, 1503, 1792, 2042]",2042,40,4000,1.0,5.0,0.1,650,999999,250,0.4,50,999999,0.6,0.5,"(6, 20)",1000.0,0.01,10.0
313,8,72448.9037,1207.4817,1100,51534.1577,0.0892,1750,50.77,4,"[795, 1045, 1350, 1600]",1600,40,4000,1.0,5.0,0.1,650,999999,250,0.4,50,999999,0.6,0.5,"(6, 20)",1000.0,0.01,10.0
